0,timestamp,1_1_mean,1_2_mean,1_3_mean,2_1_mean,2_2_mean,2_3_mean,1_1_std,1_2_std,1_3_std,2_1_std,2_2_std,2_3_std,1_1_max,1_2_max,1_3_max,2_1_max,2_2_max,2_3_max,1_1_min,1_2_min,1_3_min,2_1_min,2_2_min,2_3_min,label
16,1464194270.0,0.169764,0.964877,0.017274,0.038893,-0.016787,0.137956,0.0,0.0,0.0,0.0,0.0,0.0,0.169764,0.964877,0.017274,0.038893,-0.016787,0.137956,0.169764,0.964877,0.017274,0.038893,-0.016787,0.137956,2.0
17,1464194270.0,0.169764,0.964877,0.017274,0.038893,-0.016787,0.137956,0.0,0.0,0.0,0.0,0.0,0.0,0.169764,0.964877,0.017274,0.038893,-0.016787,0.137956,0.169764,0.964877,0.017274,0.038893,-0.016787,0.137956,2.0
18,1464194570.0,-0.052415,0.984664,-0.056961,-0.031475,-0.037786,0.010611,0.0,0.0,0.0,0.0,0.0,0.0,-0.052415,0.984664,-0.056961,-0.031475,-0.037786,0.010611,-0.052415,0.984664,-0.056961,-0.031475,-0.037786,0.010611,2.0
19,1464194870.0,0.045082,0.986076,-0.08688,-0.004033,-0.007156,-0.007165,0.0,0.0,0.0,0.0,0.0,0.0,0.045082,0.986076,-0.08688,-0.004033,-0.007156,-0.007165,0.045082,0.986076,-0.08688,-0.004033,-0.007156,-0.007165,2.0
20,1464194870.0,0.045082,0.986076,-0.08688,-0.004033,-0.007156,-0.007165,0.0,0.0,0.0,0.0,0.0,0.0,0.045082,0.986076,-0.08688,-0.004033,-0.007156,-0.007165,0.045082,0.986076,-0.08688,-0.004033,-0.007156,-0.007165,2.0
21,1464195170.0,0.154222,0.970048,0.029034,0.100914,0.000535,0.129929,0.0,0.0,0.0,0.0,0.0,0.0,0.154222,0.970048,0.029034,0.100914,0.000535,0.129929,0.154222,0.970048,0.029034,0.100914,0.000535,0.129929,2.0
22,1464195470.0,-0.122179,-0.095369,0.895496,0.067082,-0.079525,-0.018508,0.0,0.0,0.0,0.0,0.0,0.0,-0.122179,-0.095369,0.895496,0.067082,-0.079525,-0.018508,-0.122179,-0.095369,0.895496,0.067082,-0.079525,-0.018508,1.0
23,1464195470.0,-0.122179,-0.095369,0.895496,0.067082,-0.079525,-0.018508,0.0,0.0,0.0,0.0,0.0,0.0,-0.122179,-0.095369,0.895496,0.067082,-0.079525,-0.018508,-0.122179,-0.095369,0.895496,0.067082,-0.079525,-0.018508,1.0
24,1464195770.0,-0.010547,0.00306,1.012652,-0.004127,-0.008935,-0.005656,0.0,0.0,0.0,0.0,0.0,0.0,-0.010547,0.00306,1.012652,-0.004127,-0.008935,-0.005656,-0.010547,0.00306,1.012652,-0.004127,-0.008935,-0.005656,1.0
25,1464196014.0,0.005181,0.031314,1.004799,-0.0248145,-0.0022815,-0.0008479999999999998,0.013982,0.025172,0.011158000000000001,0.0202785,0.0067995,0.005541,0.019163,0.056486,1.015957,-0.004536,0.004518,0.004693,-0.008801,0.006142,0.993641,-0.045093,-0.009081,-0.006389,1.0
26,1464196070.0,-0.0084875,0.005981,1.015558,-0.00445,-0.009135,-0.006166,0.00031349999999999954,0.00016100000000000012,0.0003990000000000382,8.600000000000014e-05,5.399999999999936e-05,0.00022299999999999967,-0.008174,0.006142,1.015957,-0.004364,-0.009081,-0.005943,-0.008801,0.00582,1.015159,-0.004536,-0.009189,-0.006389,1.0
27,1464196123.0,-0.008174,0.00582,1.015159,-0.004364,-0.009189,-0.005943,0.0,0.0,0.0,0.0,0.0,0.0,-0.008174,0.00582,1.015159,-0.004364,-0.009189,-0.005943,-0.008174,0.00582,1.015159,-0.004364,-0.009189,-0.005943,1.0
28,1464196214.0,-0.0084655,0.0061245,1.013788,-0.004668,-0.0091745,-0.0056765,0.0002274999999999994,0.00024649999999999976,0.00048599999999998644,9.39999999999999e-05,0.00016150000000000019,5.349999999999973e-05,-0.008238,0.006371,1.014274,-0.004574,-0.009013,-0.005623,-0.008693,0.005878,1.013302,-0.004762,-0.009336,-0.00573,1.0
29,1464196330.0,-0.008211,0.0070685,1.0137225,-0.004571,-0.0090785,-0.0056065,0.0002580000000000004,0.00033350000000000003,0.00043549999999992206,0.00010099999999999996,3.449999999999981e-05,0.00023050000000000024,-0.007953,0.007402,1.014158,-0.00447,-0.009044,-0.005376,-0.008469,0.006735,1.013287,-0.004672,-0.009113,-0.005837,1.0
30,1464196330.0,-0.008211,0.0070685,1.0137225,-0.004571,-0.0090785,-0.0056065,0.0002580000000000004,0.00033350000000000003,0.00043549999999992206,0.00010099999999999996,3.449999999999981e-05,0.00023050000000000024,-0.007953,0.007402,1.014158,-0.00447,-0.009044,-0.005376,-0.008469,0.006735,1.013287,-0.004672,-0.009113,-0.005837,1.0
31,1464196484.0,-0.008132,0.006798,1.014086,-0.004674,-0.009371,-0.005594,0.0001429999999999999,0.00023399999999999983,8.399999999997299e-05,5.400000000000023e-05,2.0000000000000052e-05,6.499999999999995e-05,-0.007989,0.007032,1.01417,-0.00462,-0.009351,-0.005529,-0.008275,0.006564,1.014002,-0.004728,-0.009391,-0.005659,1.0
32,1464196516.0,-0.007939,0.0061565000000000005,1.0136825,-0.004662,-0.009075,-0.008455,4.99999999999997e-05,0.0008755,0.00048749999999997407,6.600000000000009e-05,0.0003160000000000003,0.002926,-0.007889,0.007032,1.01417,-0.004596,-0.008759,-0.005529,-0.007989,0.005281,1.013195,-0.004728,-0.009391,-0.011381,1.0
33,1464196602.0,-0.0091015,0.004529,1.0135095,-0.004629,-0.008823000000000001,-0.008524,0.0012125,0.0007520000000000001,0.00031449999999999534,3.300000000000004e-05,6.400000000000069e-05,0.002857,-0.007889,0.005281,1.013824,-0.004596,-0.008759,-0.005667,-0.010314,0.003777,1.013195,-0.004662,-0.008887,-0.011381,1.0
34,1464196648.0,-0.010185,0.0034755000000000003,1.0139535,-0.0045805,-0.008833,-0.0057940000000000005,0.00012899999999999977,0.0003014999999999999,0.0001295000000000046,8.149999999999998e-05,5.400000000000023e-05,0.00012699999999999994,-0.010056,0.003777,1.014083,-0.004499,-0.008779,-0.005667,-0.010314,0.003174,1.013824,-0.004662,-0.008887,-0.005921,1.0
35,1464196712.0,-0.009943500000000001,0.0033865,1.013959,-0.0044405,-0.008785000000000001,-0.005844,0.00011250000000000062,0.00021250000000000002,0.000124000000000013,5.850000000000039e-05,5.999999999999929e-06,7.699999999999981e-05,-0.009831,0.003599,1.014083,-0.004382,-0.008779,-0.005767,-0.010056,0.003174,1.013835,-0.004499,-0.008791,-0.005921,1.0
36,1464196792.0,-0.009854,0.003411,1.0133895000000002,-0.0044145,-0.008848,-0.005658,2.300000000000045e-05,0.00018800000000000002,0.00044549999999998757,3.250000000000041e-05,5.699999999999976e-05,0.00010900000000000016,-0.009831,0.003599,1.013835,-0.004382,-0.008791,-0.005549,-0.009877,0.003223,1.012944,-0.004447,-0.008905,-0.005767,1.0
37,1464196816.0,-0.0095395,0.0037135000000000002,1.0128475,-0.004377000000000001,-0.008676,-0.005684,0.0003375000000000001,0.0004905,9.650000000005488e-05,7.000000000000018e-05,0.00022900000000000004,0.00013500000000000014,-0.009202,0.004204,1.012944,-0.004307,-0.008447,-0.005549,-0.009877,0.003223,1.012751,-0.004447,-0.008905,-0.005819,1.0
38,1464196897.0,-0.0093775,0.004056000000000001,1.0125790000000001,-0.0043525000000000005,-0.0086355,-0.0057795,0.0001755000000000003,0.00014800000000000013,0.00017199999999994997,4.549999999999997e-05,0.0001885000000000003,3.950000000000004e-05,-0.009202,0.004204,1.012751,-0.004307,-0.008447,-0.00574,-0.009553,0.003908,1.012407,-0.004398,-0.008824,-0.005819,1.0
39,1464196943.0,-0.0095295,0.0036899999999999997,1.0126620000000002,-0.0044069999999999995,-0.008822,-0.005791,2.3500000000000083e-05,0.0002180000000000001,0.0002550000000000052,8.999999999999894e-06,2.0000000000002655e-06,5.099999999999983e-05,-0.009506,0.003908,1.012917,-0.004398,-0.00882,-0.00574,-0.009553,0.003472,1.012407,-0.004416,-0.008824,-0.005842,1.0
40,1464196996.0,-0.009358,0.003927,1.0123920000000002,-0.0043774999999999994,-0.008758,-0.005823,0.00014800000000000056,0.0004549999999999999,0.0005249999999999977,3.8499999999999906e-05,6.199999999999956e-05,1.899999999999992e-05,-0.00921,0.004382,1.012917,-0.004339,-0.008696,-0.005804,-0.009506,0.003472,1.011867,-0.004416,-0.00882,-0.005842,1.0
41,1464197095.0,-0.009402,0.0042315,1.0120825,-0.00441,-0.0087765,-0.0057374999999999995,0.00019200000000000033,0.0001504999999999996,0.00021549999999992409,7.099999999999988e-05,8.049999999999984e-05,6.650000000000015e-05,-0.00921,0.004382,1.012298,-0.004339,-0.008696,-0.005671,-0.009594,0.004081,1.011867,-0.004481,-0.008857,-0.005804,1.0
42,1464197116.0,-0.0091635,0.0038235000000000005,1.012214,-0.0043425,-0.008626,-0.005889999999999999,0.0004305000000000003,0.00025750000000000013,8.399999999997299e-05,0.00013849999999999973,0.0002310000000000003,0.000219,-0.008733,0.004081,1.012298,-0.004204,-0.008395,-0.005671,-0.009594,0.003566,1.01213,-0.004481,-0.008857,-0.006109,1.0
43,1464197203.0,-0.008983,0.003717,1.012262,-0.0041955,-0.008528,-0.005934,0.0002500000000000002,0.00015099999999999988,0.000132000000000021,8.50000000000026e-06,0.0001330000000000003,0.0001749999999999998,-0.008733,0.003868,1.012394,-0.004187,-0.008395,-0.005759,-0.009233,0.003566,1.01213,-0.004204,-0.008661,-0.006109,1.0
44,1464197238.0,-0.0095255,0.00364,1.012999,-0.004297499999999999,-0.0086125,-0.0057625,0.0002925000000000002,0.0002279999999999999,0.0006049999999999667,0.00011049999999999992,4.849999999999993e-05,3.500000000000031e-06,-0.009233,0.003868,1.013604,-0.004187,-0.008564,-0.005759,-0.009818,0.003412,1.012394,-0.004408,-0.008661,-0.005766,1.0
45,1464197296.0,-0.009455,0.003908,1.0128445,-0.0043265,-0.008531,-0.005577,0.0003630000000000005,0.0004959999999999999,0.000759500000000024,8.149999999999998e-05,3.300000000000004e-05,0.00018899999999999993,-0.009092,0.004404,1.013604,-0.004245,-0.008498,-0.005388,-0.009818,0.003412,1.012085,-0.004408,-0.008564,-0.005766,1.0
46,1464197365.0,-0.009393499999999999,0.004072,1.0128765,-0.004160499999999999,-0.0084125,-0.005575,0.00030150000000000055,0.00033200000000000005,0.000791500000000056,8.449999999999994e-05,8.55000000000005e-05,0.00018699999999999967,-0.009092,0.004404,1.013668,-0.004076,-0.008327,-0.005388,-0.009695,0.00374,1.012085,-0.004245,-0.008498,-0.005762,1.0
47,1464197435.0,-0.008802500000000001,0.0036265,1.013084,-0.0042825,-0.008542,-0.0058305,0.0008925000000000001,0.00011349999999999989,0.0005840000000000289,0.00020650000000000009,0.0002149999999999999,6.849999999999998e-05,-0.00791,0.00374,1.013668,-0.004076,-0.008327,-0.005762,-0.009695,0.003513,1.0125,-0.004489,-0.008757,-0.005899,1.0
48,1464197502.0,-0.008029000000000001,0.0038640000000000002,1.0127385,-0.00453,-0.008701,-0.0059375,0.00011900000000000018,0.00035099999999999997,0.00023850000000003035,4.100000000000024e-05,5.5999999999999626e-05,3.850000000000034e-05,-0.00791,0.004215,1.012977,-0.004489,-0.008645,-0.005899,-0.008148,0.003513,1.0125,-0.004571,-0.008757,-0.005976,1.0
49,1464197560.0,-0.008245,0.004202,1.0131245,-0.0045125,-0.008684,-0.005719500000000001,9.699999999999986e-05,1.299999999999999e-05,0.0001474999999999671,5.850000000000039e-05,3.899999999999997e-05,0.0002565000000000002,-0.008148,0.004215,1.013272,-0.004454,-0.008645,-0.005463,-0.008342,0.004189,1.012977,-0.004571,-0.008723,-0.005976,1.0
0,1464197581.0,-0.0081615,0.004214,1.0129255,-0.0045035,-0.008702,-0.0056225,0.0001805000000000001,2.499999999999985e-05,0.00034650000000002734,4.9500000000000065e-05,2.1000000000000185e-05,0.00015949999999999992,-0.007981,0.004239,1.013272,-0.004454,-0.008681,-0.005463,-0.008342,0.004189,1.012579,-0.004553,-0.008723,-0.005782,1.0
1,1464197640.0,-0.007925,0.0043135,1.012632,-0.00458,-0.008737499999999999,-0.0058105,5.6000000000000494e-05,7.450000000000035e-05,5.300000000008076e-05,2.7000000000000114e-05,5.6500000000000127e-05,2.849999999999988e-05,-0.007869,0.004388,1.012685,-0.004553,-0.008681,-0.005782,-0.007981,0.004239,1.012579,-0.004607,-0.008794,-0.005839,1.0
2,1464197714.0,-0.0078405,0.0040985,1.012439,-0.0045265,-0.008598999999999999,-0.0057845,2.8499999999999446e-05,0.00028950000000000026,0.0002460000000000795,8.049999999999984e-05,0.00019499999999999986,5.449999999999986e-05,-0.007812,0.004388,1.012685,-0.004446,-0.008404,-0.00573,-0.007869,0.003809,1.012193,-0.004607,-0.008794,-0.005839,1.0
3,1464197803.0,-0.007856,0.003946,1.012775,-0.004608,-0.008538,-0.005667999999999999,4.40000000000002e-05,0.00013699999999999997,0.0005820000000000825,0.00016199999999999982,0.00013399999999999957,6.199999999999999e-05,-0.007812,0.004083,1.013357,-0.004446,-0.008404,-0.005606,-0.0079,0.003809,1.012193,-0.00477,-0.008672,-0.00573,1.0
4,1464197823.0,-0.0079545,0.004007999999999999,1.012901,-0.0046575,-0.008702499999999998,-0.005757,5.449999999999986e-05,7.499999999999998e-05,0.00045600000000001195,0.00011249999999999975,3.0500000000000145e-05,0.0001510000000000001,-0.0079,0.004083,1.013357,-0.004545,-0.008672,-0.005606,-0.008009,0.003933,1.012445,-0.00477,-0.008733,-0.005908,1.0
5,1464197898.0,-0.008004,0.003701,1.012606,-0.00457,-0.0087245,-0.005909,5.000000000000664e-06,0.000232,0.00016099999999996673,2.499999999999985e-05,8.499999999999827e-06,1.0000000000001327e-06,-0.007999,0.003933,1.012767,-0.004545,-0.008716,-0.005908,-0.008009,0.003469,1.012445,-0.004595,-0.008733,-0.00591,1.0
6,1464197985.0,-0.008139,0.0033975,1.0124445,-0.0046635,-0.008767500000000001,-0.0059255,0.00014000000000000037,7.149999999999995e-05,0.00032250000000000334,6.849999999999998e-05,5.150000000000033e-05,1.549999999999989e-05,-0.007999,0.003469,1.012767,-0.004595,-0.008716,-0.00591,-0.008279,0.003326,1.012122,-0.004732,-0.008819,-0.005941,1.0
7,1464198014.0,-0.008278500000000001,0.003641,1.012562,-0.0047434999999999995,-0.0088645,-0.0058125,4.999999999996327e-07,0.0003150000000000002,0.00043999999999999595,1.1499999999999792e-05,4.5499999999999534e-05,0.00012850000000000014,-0.008278,0.003956,1.013002,-0.004732,-0.008819,-0.005684,-0.008279,0.003326,1.012122,-0.004755,-0.00891,-0.005941,1.0
8,1464198060.0,-0.0081105,0.0036735,1.0132154999999998,-0.004712,-0.008661499999999999,-0.005747,0.00016750000000000011,0.0002825000000000002,0.0002134999999999776,4.2999999999999636e-05,0.0002484999999999996,6.300000000000012e-05,-0.007943,0.003956,1.013429,-0.004669,-0.008413,-0.005684,-0.008278,0.003391,1.013002,-0.004755,-0.00891,-0.00581,1.0
9,1464198150.0,-0.008104,0.0035705,1.013326,-0.004799,-0.0085755,-0.0057945,0.00016099999999999969,0.00017949999999999997,0.00010299999999996423,0.0001299999999999999,0.00016249999999999945,1.549999999999989e-05,-0.007943,0.00375,1.013429,-0.004669,-0.008413,-0.005779,-0.008265,0.003391,1.013223,-0.004929,-0.008738,-0.00581,1.0
10,1464198191.0,-0.0080685,0.0035575,1.0133225000000001,-0.0049275,-0.008805,-0.005756000000000001,0.00019649999999999963,0.00019249999999999996,9.950000000003012e-05,1.500000000000199e-06,6.700000000000022e-05,2.3000000000000017e-05,-0.007872,0.00375,1.013422,-0.004926,-0.008738,-0.005733,-0.008265,0.003365,1.013223,-0.004929,-0.008872,-0.005779,1.0
11,1464198265.0,-0.008039000000000001,0.003627,1.0132255,-0.004906,-0.008771999999999999,-0.005741,0.00016699999999999961,0.0002620000000000001,0.00019650000000004386,2.0000000000000052e-05,0.00010000000000000026,7.99999999999976e-06,-0.007872,0.003889,1.013422,-0.004886,-0.008672,-0.005733,-0.008206,0.003365,1.013029,-0.004926,-0.008872,-0.005749,1.0
12,1464198314.0,-0.008022999999999999,0.0042355,1.0132789999999998,-0.0049815,-0.0086765,-0.0058385,0.000183,0.0003465,0.00024999999999997247,9.55000000000001e-05,4.500000000000164e-06,8.950000000000017e-05,-0.00784,0.004582,1.013529,-0.004886,-0.008672,-0.005749,-0.008206,0.003889,1.013029,-0.005077,-0.008681,-0.005928,1.0
13,1464198403.0,-0.008080500000000001,0.0043495,1.0137019999999999,-0.005075,-0.0086155,-0.0057925,0.00024050000000000026,0.00023250000000000007,0.00017300000000008975,1.9999999999998318e-06,6.549999999999959e-05,0.0001355000000000002,-0.00784,0.004582,1.013875,-0.005073,-0.00855,-0.005657,-0.008321,0.004117,1.013529,-0.005077,-0.008681,-0.005928,1.0
14,1464198423.0,-0.00809,0.003949,1.0137435,-0.005089,-0.00863,-0.005650499999999999,0.0002310000000000003,0.00016799999999999996,0.00013150000000006212,1.5999999999999955e-05,8.000000000000021e-05,6.499999999999995e-06,-0.007859,0.004117,1.013875,-0.005073,-0.00855,-0.005644,-0.008321,0.003781,1.013612,-0.005105,-0.00871,-0.005657,1.0
15,1464198500.0,-0.0080025,0.0040395,1.0137215,-0.005142,-0.008745,-0.005679999999999999,0.0001435000000000004,0.00025849999999999983,0.00010949999999998461,3.699999999999971e-05,3.499999999999944e-05,3.600000000000001e-05,-0.007859,0.004298,1.013831,-0.005105,-0.00871,-0.005644,-0.008146,0.003781,1.013612,-0.005179,-0.00878,-0.005716,1.0
16,1464198540.0,-0.0080625,0.0037619999999999997,1.0134694999999998,-0.005055499999999999,-0.0086315,-0.005598,8.350000000000024e-05,0.0005359999999999998,0.0003615000000000146,0.0001234999999999999,0.0001485000000000002,0.00011800000000000005,-0.007979,0.004298,1.013831,-0.004932,-0.008483,-0.00548,-0.008146,0.003226,1.013108,-0.005179,-0.00878,-0.005716,1.0
17,1464198615.0,-0.0080765,0.0035515,1.0133515,-0.0049565,-0.0086015,-0.0055495,9.750000000000036e-05,0.00032549999999999983,0.0002435000000000631,2.4500000000000216e-05,0.00011850000000000055,6.950000000000012e-05,-0.007979,0.003877,1.013595,-0.004932,-0.008483,-0.00548,-0.008174,0.003226,1.013108,-0.004981,-0.00872,-0.005619,1.0
18,1464198660.0,-0.008046000000000001,0.004226,1.0137,-0.0050705,-0.0087045,-0.005747,0.0001280000000000005,0.00034900000000000013,0.00010500000000002174,8.949999999999974e-05,1.549999999999989e-05,0.00012800000000000008,-0.007918,0.004575,1.013805,-0.004981,-0.008689,-0.005619,-0.008174,0.003877,1.013595,-0.00516,-0.00872,-0.005875,1.0
19,1464198741.0,-0.008014,0.0042825,1.0137304999999999,-0.005101,-0.008721,-0.0058295,9.599999999999973e-05,0.0002925000000000002,7.450000000008838e-05,5.9000000000000025e-05,3.199999999999991e-05,4.549999999999997e-05,-0.007918,0.004575,1.013805,-0.005042,-0.008689,-0.005784,-0.00811,0.00399,1.013656,-0.00516,-0.008753,-0.005875,1.0
20,1464198811.0,-0.008216999999999999,0.003971499999999999,1.013623,-0.0051975,-0.008729500000000001,-0.0058744999999999995,0.00010700000000000032,1.8499999999999853e-05,3.2999999999949736e-05,0.00015550000000000026,2.3500000000000083e-05,9.049999999999987e-05,-0.00811,0.00399,1.013656,-0.005042,-0.008706,-0.005784,-0.008324,0.003953,1.01359,-0.005353,-0.008753,-0.005965,1.0
21,1464198855.0,-0.008182499999999999,0.003892,1.0137315,-0.0051965,-0.008602499999999999,-0.005986999999999999,0.00014150000000000013,6.0999999999999856e-05,0.0001415000000000166,0.00015649999999999996,0.00010350000000000029,2.199999999999988e-05,-0.008041,0.003953,1.013873,-0.00504,-0.008499,-0.005965,-0.008324,0.003831,1.01359,-0.005353,-0.008706,-0.006009,1.0
22,1464198923.0,-0.0079505,0.0042450000000000005,1.013128,-0.005056,-0.008376,-0.0058449999999999995,9.049999999999944e-05,0.00041399999999999987,0.0007449999999999957,1.5999999999999955e-05,0.00012299999999999985,0.00016399999999999965,-0.00786,0.004659,1.013873,-0.00504,-0.008253,-0.005681,-0.008041,0.003831,1.012383,-0.005072,-0.008499,-0.006009,1.0
23,1464199003.0,-0.008147000000000001,0.004705,1.012905,-0.0052005,-0.008457,-0.005775000000000001,0.00028699999999999993,4.6000000000000034e-05,0.0005220000000000224,0.00012850000000000014,0.0002040000000000002,9.39999999999999e-05,-0.00786,0.004751,1.013427,-0.005072,-0.008253,-0.005681,-0.008434,0.004659,1.012383,-0.005329,-0.008661,-0.005869,1.0
24,1464199023.0,-0.022134,0.1279285,0.996489,-0.0015545000000000001,-0.0068805,-0.0061265,0.013699999999999999,0.1231775,0.016938000000000064,0.0037745,0.0017805,0.0002574999999999999,-0.008434,0.251106,1.013427,0.00222,-0.0051,-0.005869,-0.035834,0.004751,0.979551,-0.005329,-0.008661,-0.006384,1.0
25,1464199090.0,-0.035834,0.251106,0.979551,0.00222,-0.0051,-0.006384,0.0,0.0,0.0,0.0,0.0,0.0,-0.035834,0.251106,0.979551,0.00222,-0.0051,-0.006384,-0.035834,0.251106,0.979551,0.00222,-0.0051,-0.006384,1.0
26,1464199370.0,-0.06664,0.962397,0.230348,-0.011252,0.000442,-0.000213,0.0,0.0,0.0,0.0,0.0,0.0,-0.06664,0.962397,0.230348,-0.011252,0.000442,-0.000213,-0.06664,0.962397,0.230348,-0.011252,0.000442,-0.000213,1.0
27,1464199670.0,-0.008643,0.005164,1.012107,-0.004666,-0.007871,-0.006533,0.0,0.0,0.0,0.0,0.0,0.0,-0.008643,0.005164,1.012107,-0.004666,-0.007871,-0.006533,-0.008643,0.005164,1.012107,-0.004666,-0.007871,-0.006533,2.0
28,1464199670.0,-0.008643,0.005164,1.012107,-0.004666,-0.007871,-0.006533,0.0,0.0,0.0,0.0,0.0,0.0,-0.008643,0.005164,1.012107,-0.004666,-0.007871,-0.006533,-0.008643,0.005164,1.012107,-0.004666,-0.007871,-0.006533,2.0
29,1464199970.0,-0.008446,0.00634,1.012185,-0.005131,-0.007141,-0.00715,0.0,0.0,0.0,0.0,0.0,0.0,-0.008446,0.00634,1.012185,-0.005131,-0.007141,-0.00715,-0.008446,0.00634,1.012185,-0.005131,-0.007141,-0.00715,2.0
30,1464200270.0,-0.007572,0.005134,1.009681,-0.004423,-0.005982,-0.007111,0.0,0.0,0.0,0.0,0.0,0.0,-0.007572,0.005134,1.009681,-0.004423,-0.005982,-0.007111,-0.007572,0.005134,1.009681,-0.004423,-0.005982,-0.007111,2.0
31,1464200270.0,-0.007572,0.005134,1.009681,-0.004423,-0.005982,-0.007111,0.0,0.0,0.0,0.0,0.0,0.0,-0.007572,0.005134,1.009681,-0.004423,-0.005982,-0.007111,-0.007572,0.005134,1.009681,-0.004423,-0.005982,-0.007111,2.0
32,1464200570.0,-0.007474,0.004398,1.008514,-0.003772,-0.005858,-0.007427,0.0,0.0,0.0,0.0,0.0,0.0,-0.007474,0.004398,1.008514,-0.003772,-0.005858,-0.007427,-0.007474,0.004398,1.008514,-0.003772,-0.005858,-0.007427,2.0
33,1464200870.0,-0.006326,0.006627,1.007626,-0.003251,-0.005279,-0.00772,0.0,0.0,0.0,0.0,0.0,0.0,-0.006326,0.006627,1.007626,-0.003251,-0.005279,-0.00772,-0.006326,0.006627,1.007626,-0.003251,-0.005279,-0.00772,2.0
34,1464200870.0,-0.006326,0.006627,1.007626,-0.003251,-0.005279,-0.00772,0.0,0.0,0.0,0.0,0.0,0.0,-0.006326,0.006627,1.007626,-0.003251,-0.005279,-0.00772,-0.006326,0.006627,1.007626,-0.003251,-0.005279,-0.00772,2.0
35,1464201170.0,-0.007258,0.004837,1.00816,-0.003653,-0.005705,-0.007335,0.0,0.0,0.0,0.0,0.0,0.0,-0.007258,0.004837,1.00816,-0.003653,-0.005705,-0.007335,-0.007258,0.004837,1.00816,-0.003653,-0.005705,-0.007335,2.0
36,1464201470.0,-0.007476,0.00489,1.008877,-0.003087,-0.005336,-0.007666,0.0,0.0,0.0,0.0,0.0,0.0,-0.007476,0.00489,1.008877,-0.003087,-0.005336,-0.007666,-0.007476,0.00489,1.008877,-0.003087,-0.005336,-0.007666,2.0
37,1464201470.0,-0.007476,0.00489,1.008877,-0.003087,-0.005336,-0.007666,0.0,0.0,0.0,0.0,0.0,0.0,-0.007476,0.00489,1.008877,-0.003087,-0.005336,-0.007666,-0.007476,0.00489,1.008877,-0.003087,-0.005336,-0.007666,2.0
38,1464201770.0,-0.006761,0.006108,1.007349,-0.003257,-0.005338,-0.007925,0.0,0.0,0.0,0.0,0.0,0.0,-0.006761,0.006108,1.007349,-0.003257,-0.005338,-0.007925,-0.006761,0.006108,1.007349,-0.003257,-0.005338,-0.007925,2.0
39,1464202070.0,-0.007468,0.00536,1.008372,-0.003331,-0.005423,-0.007456,0.0,0.0,0.0,0.0,0.0,0.0,-0.007468,0.00536,1.008372,-0.003331,-0.005423,-0.007456,-0.007468,0.00536,1.008372,-0.003331,-0.005423,-0.007456,2.0
40,1464202070.0,-0.007468,0.00536,1.008372,-0.003331,-0.005423,-0.007456,0.0,0.0,0.0,0.0,0.0,0.0,-0.007468,0.00536,1.008372,-0.003331,-0.005423,-0.007456,-0.007468,0.00536,1.008372,-0.003331,-0.005423,-0.007456,2.0
41,1464202370.0,0.065512,0.976375,0.102625,-0.015268,-0.033662,-0.021672,0.0,0.0,0.0,0.0,0.0,0.0,0.065512,0.976375,0.102625,-0.015268,-0.033662,-0.021672,0.065512,0.976375,0.102625,-0.015268,-0.033662,-0.021672,1.0
42,1464202670.0,0.13082,0.97963,0.061839,0.040801,0.031159,0.024837,0.0,0.0,0.0,0.0,0.0,0.0,0.13082,0.97963,0.061839,0.040801,0.031159,0.024837,0.13082,0.97963,0.061839,0.040801,0.031159,0.024837,1.0
43,1464202670.0,0.13082,0.97963,0.061839,0.040801,0.031159,0.024837,0.0,0.0,0.0,0.0,0.0,0.0,0.13082,0.97963,0.061839,0.040801,0.031159,0.024837,0.13082,0.97963,0.061839,0.040801,0.031159,0.024837,1.0
44,1464202970.0,0.484047,-0.276892,0.842302,-0.004836,-0.006933,-0.008979,0.0,0.0,0.0,0.0,0.0,0.0,0.484047,-0.276892,0.842302,-0.004836,-0.006933,-0.008979,0.484047,-0.276892,0.842302,-0.004836,-0.006933,-0.008979,1.0
45,1464203270.0,0.203525,0.971752,0.050453,0.038054,-0.050025,0.046571,0.0,0.0,0.0,0.0,0.0,0.0,0.203525,0.971752,0.050453,0.038054,-0.050025,0.046571,0.203525,0.971752,0.050453,0.038054,-0.050025,0.046571,1.0
46,1464203270.0,0.203525,0.971752,0.050453,0.038054,-0.050025,0.046571,0.0,0.0,0.0,0.0,0.0,0.0,0.203525,0.971752,0.050453,0.038054,-0.050025,0.046571,0.203525,0.971752,0.050453,0.038054,-0.050025,0.046571,1.0
